uuid,part_number,name,description,vehicle_engine,tags,make,aed_buying_price,selling_price,stock_qty,min_stock
061686e5-ba0b-425b-a3ed-d26e591aa9e4,31210-36330-0.205,Clutch Pressure Plate Hub LH 0.25 1HZ,Heavy Duty Cover - Genuine Toyota / Hub LH 0.25 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,pressureplate,genuine,japan,hub lh",Genuine Toyota Japan,405.76,1156.42,5,5
7ae2b654-8c55-46fc-bbbf-ba4687935ca2,31210-36330-Jap06,Clutch Pressure Plate Hub RH Japan OEM 5L-E,Heavy Duty Cover - Genuine Toyota / Hub RH Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,pressureplate,genuine,japan,hub rh",Genuine Toyota Japan,1791.43,5105.58,18,5
1abc2759-2e22-4eeb-959c-b25a278d6013,31210-36330-0.507,Clutch Pressure Plate Hub LH 0.50 5L-E,Heavy Duty Cover - Genuine Toyota / Hub LH 0.50 - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,pressureplate,genuine,japan,hub lh",Genuine Toyota Japan,879.51,2506.6,40,5
d047f15d-e732-4039-9b15-7a8fc97469dc,31210-36330-Kit08,Clutch Pressure Plate Gearbox Kit 1HZ,Heavy Duty Cover - Genuine Toyota / Gearbox Kit - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,pressureplate,genuine,japan,gearbox",Genuine Toyota Japan,1375.57,3920.37,49,5
694c0596-6ff1-4570-8f17-2ec929d2acbe,31210-36330-Jap09,Clutch Pressure Plate Transfer Input Japan OEM VDJ79,Heavy Duty Cover - Genuine Toyota / Transfer Input Japan OEM - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,pressureplate,genuine,japan,transfer input",Genuine Toyota Japan,527.71,1503.97,29,5
a721def6-a307-4a36-b4a7-873b85104fef,31210-36330-0.210,Clutch Pressure Plate Rear 0.25 1KD-FTV,Heavy Duty Cover - Genuine Toyota / Rear 0.25 - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,pressureplate,genuine,japan,rear",Genuine Toyota Japan,774.4,2207.04,59,5
ae8be36f-f29e-401f-83eb-675f1160b47b,31210-36330-Kit11,Clutch Pressure Plate Hub RH Kit 7L,Heavy Duty Cover - Genuine Toyota / Hub RH Kit - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,pressureplate,genuine,japan,hub rh",Genuine Toyota Japan,455.9,1299.32,47,5
6ed7223a-e7cc-40a8-801f-de98094d81b3,31210-36330-STD12,Clutch Pressure Plate Front Outer STD 1KD-FTV,Heavy Duty Cover - Genuine Toyota / Front Outer STD - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,pressureplate,genuine,japan,front outer",Genuine Toyota Japan,194.33,553.84,9,5
7fd83c50-1a2d-4fbc-b732-665cf8b6bbe4,31210-36330-STD13,Clutch Pressure Plate Transfer Output STD 7L,Heavy Duty Cover - Genuine Toyota / Transfer Output STD - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,pressureplate,genuine,japan,transfer output",Genuine Toyota Japan,388.97,1108.56,63,5
6d9a0d69-267e-4b9b-b90d-8875ef2ab02e,31210-36330-Kit14,Clutch Pressure Plate Gearbox Kit 7L,Heavy Duty Cover - Genuine Toyota / Gearbox Kit - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,pressureplate,genuine,japan,gearbox",Genuine Toyota Japan,1161.83,3311.22,41,5
55d3547e-31b9-4cf6-8bd7-b99584cffa5c,31210-36330-0.215,Clutch Pressure Plate Front Inner 0.25 1HZ,Heavy Duty Cover - Genuine Toyota / Front Inner 0.25 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,pressureplate,genuine,japan,front inner",Genuine Toyota Japan,1059.1,3018.43,20,5
baed5ec8-864c-4938-959c-2b7301f64e2b,31210-36330-Jap16,Clutch Pressure Plate Hub LH Japan OEM 1HZ,Heavy Duty Cover - Genuine Toyota / Hub LH Japan OEM - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,pressureplate,genuine,japan,hub lh",Genuine Toyota Japan,622.04,1772.81,10,5
8791cdc1-c041-48ed-bf84-dd04ea087b15,31210-36330-0.517,Clutch Pressure Plate Front Outer 0.50 7L,Heavy Duty Cover - Genuine Toyota / Front Outer 0.50 - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,pressureplate,genuine,japan,front outer",Genuine Toyota Japan,409.34,1166.62,13,5
2830f06b-31e3-4f9c-ac4d-de6042b39964,31210-60070,Clutch Pressure Plate Hub RH Kit 1KD-FTV,OEM Cover Assembly - Genuine Toyota / Hub RH Kit - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,hub rh",Genuine Toyota Japan,1396.39,3979.71,20,5
9b19d150-8893-48b3-b086-df422f7ff233,31210-60070-Jap01,Clutch Pressure Plate Transfer Output Japan OEM 7L,OEM Cover Assembly - Genuine Toyota / Transfer Output Japan OEM - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,transfer output",Genuine Toyota Japan,1593.61,4541.79,63,5
1e57d7e7-b414-49e0-b8fb-843a3121770b,31210-60070-Hea02,Clutch Pressure Plate Gearbox Heavy Duty 7L,OEM Cover Assembly - Genuine Toyota / Gearbox Heavy Duty - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,gearbox",Genuine Toyota Japan,211.1,601.63,17,5
614a1f8c-f3e2-4392-bbbe-11d036346c44,31210-60070-0.203,Clutch Pressure Plate Front Outer 0.25 VDJ79,OEM Cover Assembly - Genuine Toyota / Front Outer 0.25 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,front outer",Genuine Toyota Japan,428.53,1221.31,33,5
d50ed420-0327-49db-99fb-80d7b9883ad4,31210-60070-Kit04,Clutch Pressure Plate Front Inner Kit 7L,OEM Cover Assembly - Genuine Toyota / Front Inner Kit - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,front inner",Genuine Toyota Japan,851.74,2427.46,21,5
01b59e2c-989c-4360-a020-d4ebc029efb6,31210-60070-0.505,Clutch Pressure Plate Hub RH 0.50 7L,OEM Cover Assembly - Genuine Toyota / Hub RH 0.50 - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,hub rh",Genuine Toyota Japan,1108.4,3158.94,6,5
a1026713-3306-45a7-859f-abe65bf0209e,31210-60070-0.206,Clutch Pressure Plate Transfer Output 0.25 1HDT,OEM Cover Assembly - Genuine Toyota / Transfer Output 0.25 - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,transfer output",Genuine Toyota Japan,620.38,1768.08,24,5
a166ee92-da60-4e2e-8ac4-915613df44bf,31210-60070-0.507,Clutch Pressure Plate Front Inner 0.50 VDJ79,OEM Cover Assembly - Genuine Toyota / Front Inner 0.50 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,front inner",Genuine Toyota Japan,965.73,2752.33,16,5
a39cf827-422d-4621-90de-fa6ecae8c893,31210-60070-STD08,Clutch Pressure Plate Rear STD 1HZ,OEM Cover Assembly - Genuine Toyota / Rear STD - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,rear",Genuine Toyota Japan,1040.72,2966.05,36,5
2b7ec160-5759-49d4-ac15-fc377b6b579e,31210-60070-Kit09,Clutch Pressure Plate Transfer Output Kit 1HDT,OEM Cover Assembly - Genuine Toyota / Transfer Output Kit - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,transfer output",Genuine Toyota Japan,199.23,567.81,23,5
3731efac-deb0-41e5-b20d-c7870f6ec42a,31210-60070-Jap10,Clutch Pressure Plate Gearbox Japan OEM 1HDT,OEM Cover Assembly - Genuine Toyota / Gearbox Japan OEM - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,gearbox",Genuine Toyota Japan,636.48,1813.97,39,5
86301fe8-49f7-431d-96a8-605b46bd5f7f,31210-60070-0.211,Clutch Pressure Plate Front Inner 0.25 1HZ,OEM Cover Assembly - Genuine Toyota / Front Inner 0.25 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,front inner",Genuine Toyota Japan,160.02,456.06,31,5
5ca1664a-c41a-4e7b-9437-f16e90eb1035,31210-60070-Jap12,Clutch Pressure Plate Transfer Output Japan OEM 5L-E,OEM Cover Assembly - Genuine Toyota / Transfer Output Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,transfer output",Genuine Toyota Japan,1685.05,4802.39,16,5
dd59782b-8059-4c60-9431-26db2b74437f,31210-60070-Hea13,Clutch Pressure Plate Transfer Output Heavy Duty VDJ79,OEM Cover Assembly - Genuine Toyota / Transfer Output Heavy Duty - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,transfer output",Genuine Toyota Japan,1116.15,3181.03,38,5
384f6060-09cd-4811-88d0-d9bf6d9d0ed4,31210-60070-0.514,Clutch Pressure Plate Transfer Input 0.50 1KD-FTV,OEM Cover Assembly - Genuine Toyota / Transfer Input 0.50 - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,transfer input",Genuine Toyota Japan,656.04,1869.71,23,5
fff02df2-4d7d-4a3c-809a-621554b18367,31210-60070-Hea15,Clutch Pressure Plate Transfer Input Heavy Duty 1HZ,OEM Cover Assembly - Genuine Toyota / Transfer Input Heavy Duty - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,transfer input",Genuine Toyota Japan,1065.04,3035.36,44,5
a9abc7b8-7ab7-4a51-84ea-18e9f224772d,31210-60070-STD16,Clutch Pressure Plate Transfer Output STD 7L,OEM Cover Assembly - Genuine Toyota / Transfer Output STD - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,transfer output",Genuine Toyota Japan,744.86,2122.85,54,5
45ecf5af-4a1f-4568-a938-b85c52770a05,31210-60070-0.517,Clutch Pressure Plate Rear 0.50 VDJ79,OEM Cover Assembly - Genuine Toyota / Rear 0.50 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,rear",Genuine Toyota Japan,1508.43,4299.03,8,5
cdc48b5f-bf6b-4a41-bcab-645da8282e51,31250-60431,Clutch Driven Plate Transfer Output Kit 1HDT,Clutch Disc 300mm 14T - Genuine Toyota / Transfer Output Kit - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,drivenplate,genuine,japan,transfer output",Genuine Toyota Japan,124.22,354.03,36,5
858a34bf-e10c-4528-9581-de64d3b655e7,31250-60431-Hea01,Clutch Driven Plate Rear Heavy Duty 1HDT,Clutch Disc 300mm 14T - Genuine Toyota / Rear Heavy Duty - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,drivenplate,genuine,japan,rear",Genuine Toyota Japan,112.81,321.51,5,5
f99a0b4b-a5e3-4c4c-b1cf-8e8cdb38548b,31250-60431-Hea02,Clutch Driven Plate Front Inner Heavy Duty 1KD-FTV,Clutch Disc 300mm 14T - Genuine Toyota / Front Inner Heavy Duty - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,drivenplate,genuine,japan,front inner",Genuine Toyota Japan,391.72,1116.4,32,5
fbd44547-bd55-4cb6-8691-171130f29115,31250-60431-0.503,Clutch Driven Plate Front Outer 0.50 VDJ79,Clutch Disc 300mm 14T - Genuine Toyota / Front Outer 0.50 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,drivenplate,genuine,japan,front outer",Genuine Toyota Japan,33.31,94.93,36,5
c896c113-d62e-403c-b450-918336e93a3e,31250-60431-Jap04,Clutch Driven Plate Front Inner Japan OEM 5L-E,Clutch Disc 300mm 14T - Genuine Toyota / Front Inner Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,drivenplate,genuine,japan,front inner",Genuine Toyota Japan,322.85,920.12,40,5
445f1973-3aca-461f-b190-5c5428a4b90c,31250-60431-Jap05,Clutch Driven Plate Gearbox Japan OEM 5L-E,Clutch Disc 300mm 14T - Genuine Toyota / Gearbox Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,drivenplate,genuine,japan,gearbox",Genuine Toyota Japan,1288.57,3672.42,56,5
a2cd07a6-602c-4d3c-b42c-b8debb8ac165,31250-60431-0.206,Clutch Driven Plate Transfer Input 0.25 7L,Clutch Disc 300mm 14T - Genuine Toyota / Transfer Input 0.25 - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,drivenplate,genuine,japan,transfer input",Genuine Toyota Japan,274.36,781.93,34,5
418d0687-d8b7-4eb1-bf54-d0d2a0e41cf4,31250-60431-Jap07,Clutch Driven Plate Hub LH Japan OEM 7L,Clutch Disc 300mm 14T - Genuine Toyota / Hub LH Japan OEM - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,drivenplate,genuine,japan,hub lh",Genuine Toyota Japan,946.78,2698.32,54,5
cdea6f48-2473-4b52-b157-43c3e2dcbcf9,31250-60431-Jap08,Clutch Driven Plate Transfer Output Japan OEM 5L-E,Clutch Disc 300mm 14T - Genuine Toyota / Transfer Output Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,drivenplate,genuine,japan,transfer output",Genuine Toyota Japan,199.85,569.57,37,5
cda74fc6-2891-45b9-b05d-5bf4a562721b,31250-60431-Kit09,Clutch Driven Plate Hub RH Kit VDJ79,Clutch Disc 300mm 14T - Genuine Toyota / Hub RH Kit - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,drivenplate,genuine,japan,hub rh",Genuine Toyota Japan,274.05,781.04,41,5
05f516fa-ab18-4e71-a6c6-f8e4c59de897,31250-60431-Jap10,Clutch Driven Plate Gearbox Japan OEM VDJ79,Clutch Disc 300mm 14T - Genuine Toyota / Gearbox Japan OEM - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,drivenplate,genuine,japan,gearbox",Genuine Toyota Japan,336.91,960.19,8,5
ccb9bf83-e0d9-429d-97fa-bfee57747f6f,31250-60431-Kit11,Clutch Driven Plate Rear Kit 1HZ,Clutch Disc 300mm 14T - Genuine Toyota / Rear Kit - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,drivenplate,genuine,japan,rear",Genuine Toyota Japan,697.22,1987.08,15,5
72795476-ccb1-4314-b801-43b94d5c9c53,31250-60431-STD12,Clutch Driven Plate Transfer Output STD 1KD-FTV,Clutch Disc 300mm 14T - Genuine Toyota / Transfer Output STD - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,drivenplate,genuine,japan,transfer output",Genuine Toyota Japan,872.5,2486.62,29,5
07421565-7a1c-4740-9cc6-d2072a71b723,31250-60431-Hea13,Clutch Driven Plate Rear Heavy Duty 7L,Clutch Disc 300mm 14T - Genuine Toyota / Rear Heavy Duty - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,drivenplate,genuine,japan,rear",Genuine Toyota Japan,1382.86,3941.15,59,5
1407495d-668b-4e07-9ade-cdb8544067eb,31250-60431-0.214,Clutch Driven Plate Front Outer 0.25 1HDT,Clutch Disc 300mm 14T - Genuine Toyota / Front Outer 0.25 - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,drivenplate,genuine,japan,front outer",Genuine Toyota Japan,213.5,608.48,48,5
222c4e6c-1cf9-4f0c-9428-12abba4b2ed1,31250-60431-Jap15,Clutch Driven Plate Front Outer Japan OEM 1HDT,Clutch Disc 300mm 14T - Genuine Toyota / Front Outer Japan OEM - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,drivenplate,genuine,japan,front outer",Genuine Toyota Japan,1100.25,3135.71,65,5
d9f32690-f073-4792-ad71-1d71fc9ec58f,31250-60431-Jap16,Clutch Driven Plate Rear Japan OEM 5L-E,Clutch Disc 300mm 14T - Genuine Toyota / Rear Japan OEM - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,drivenplate,genuine,japan,rear",Genuine Toyota Japan,438.85,1250.72,60,5
7092bca3-27a5-479f-81b5-b21cff4a09a0,31250-60431-STD17,Clutch Driven Plate Rear STD 7L,Clutch Disc 300mm 14T - Genuine Toyota / Rear STD - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,drivenplate,genuine,japan,rear",Genuine Toyota Japan,991.32,2825.26,42,5
e84fc713-0be5-421d-bd0a-4362d931d6bf,31250-60451,Clutch Driven Plate Hub LH STD 5L-E,Clutch Disc VDJ79 - Genuine Toyota / Hub LH STD - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,hub lh",Genuine Toyota Japan,540.71,1541.02,54,5
479288ef-e665-4359-925f-6ed82a217d1f,31250-60451-0.501,Clutch Driven Plate Transfer Input 0.50 VDJ79,Clutch Disc VDJ79 - Genuine Toyota / Transfer Input 0.50 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,transfer input",Genuine Toyota Japan,841.0,2396.85,24,5
9206119c-ed5b-4521-911b-28359ba468c3,31250-60451-Jap02,Clutch Driven Plate Gearbox Japan OEM 7L,Clutch Disc VDJ79 - Genuine Toyota / Gearbox Japan OEM - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,gearbox",Genuine Toyota Japan,157.05,447.59,61,5
68d8ec36-5cc5-4c23-8bf3-76ec1ad22628,31250-60451-0.503,Clutch Driven Plate Hub LH 0.50 1HZ,Clutch Disc VDJ79 - Genuine Toyota / Hub LH 0.50 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,hub lh",Genuine Toyota Japan,1779.8,5072.43,28,5
c789a3a9-5ed6-483a-bef5-5655ee6ec39e,31250-60451-0.504,Clutch Driven Plate Hub LH 0.50 1HZ,Clutch Disc VDJ79 - Genuine Toyota / Hub LH 0.50 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,hub lh",Genuine Toyota Japan,915.93,2610.4,18,5
b088e3f3-1f23-4475-961f-1618c3806d6a,31250-60451-0.505,Clutch Driven Plate Gearbox 0.50 1HDT,Clutch Disc VDJ79 - Genuine Toyota / Gearbox 0.50 - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,gearbox",Genuine Toyota Japan,926.8,2641.38,61,5
0357ce72-6f16-4337-a61f-0d17adb38584,31250-60451-0.206,Clutch Driven Plate Front Outer 0.25 5L-E,Clutch Disc VDJ79 - Genuine Toyota / Front Outer 0.25 - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,front outer",Genuine Toyota Japan,176.6,503.31,40,5
0267194b-3410-443a-a2f9-05b9a8465c2c,31250-60451-Hea07,Clutch Driven Plate Hub RH Heavy Duty 1KD-FTV,Clutch Disc VDJ79 - Genuine Toyota / Hub RH Heavy Duty - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,hub rh",Genuine Toyota Japan,889.98,2536.44,47,5
214dfedd-4e0e-42b2-910f-37caa1b624e0,31250-60451-Hea08,Clutch Driven Plate Front Inner Heavy Duty VDJ79,Clutch Disc VDJ79 - Genuine Toyota / Front Inner Heavy Duty - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,front inner",Genuine Toyota Japan,680.27,1938.77,11,5
d3e1c743-2d30-44e2-a2bb-36c1b04aaa67,31250-60451-Jap09,Clutch Driven Plate Front Outer Japan OEM 1HZ,Clutch Disc VDJ79 - Genuine Toyota / Front Outer Japan OEM - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,front outer",Genuine Toyota Japan,420.31,1197.88,45,5
5e3616a8-c4b3-4f93-923b-6f9c90e77d53,31250-60451-0.210,Clutch Driven Plate Rear 0.25 1HZ,Clutch Disc VDJ79 - Genuine Toyota / Rear 0.25 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,rear",Genuine Toyota Japan,1252.49,3569.6,53,5
85d77330-f00b-458f-8c6a-3c50b8a2df6c,31250-60451-0.511,Clutch Driven Plate Transfer Input 0.50 VDJ79,Clutch Disc VDJ79 - Genuine Toyota / Transfer Input 0.50 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,transfer input",Genuine Toyota Japan,1585.93,4519.9,46,5
77942413-9f04-4ca2-b160-6eb11ba3c900,31250-60451-Hea12,Clutch Driven Plate Hub LH Heavy Duty 7L,Clutch Disc VDJ79 - Genuine Toyota / Hub LH Heavy Duty - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,hub lh",Genuine Toyota Japan,1655.22,4717.38,29,5
ef1e0099-a2a7-4657-a76a-59a23ec0ad06,31250-60451-Hea13,Clutch Driven Plate Front Inner Heavy Duty 5L-E,Clutch Disc VDJ79 - Genuine Toyota / Front Inner Heavy Duty - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,front inner",Genuine Toyota Japan,655.16,1867.21,24,5
f27a66d5-aee5-4886-a895-dbafacf3d0a4,31250-60451-Kit14,Clutch Driven Plate Hub LH Kit 1HDT,Clutch Disc VDJ79 - Genuine Toyota / Hub LH Kit - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,hub lh",Genuine Toyota Japan,1064.53,3033.91,56,5
be4ecb9d-a981-488e-879d-af333bcef05f,31250-60451-Jap15,Clutch Driven Plate Hub LH Japan OEM 1HZ,Clutch Disc VDJ79 - Genuine Toyota / Hub LH Japan OEM - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,hub lh",Genuine Toyota Japan,1423.71,4057.57,32,5
fd4e85fd-0be8-4fe9-821b-83ee5b1a2e1c,31250-60451-Kit16,Clutch Driven Plate Hub RH Kit 5L-E,Clutch Disc VDJ79 - Genuine Toyota / Hub RH Kit - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,hub rh",Genuine Toyota Japan,1174.61,3347.64,9,5
991d9222-0f2c-4a7e-b8e3-3823ee619cd4,31250-60451-0.517,Clutch Driven Plate Transfer Output 0.50 5L-E,Clutch Disc VDJ79 - Genuine Toyota / Transfer Output 0.50 - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,transfer output",Genuine Toyota Japan,57.84,164.84,47,5
b7b51378-0df7-40d9-b912-197ef1403a21,31250-55033,Clutch Disc Assembly Gearbox Japan OEM 1KD-FTV,Genuine Disc - Genuine Toyota / Gearbox Japan OEM - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,gearbox",Genuine Toyota Japan,1533.7,4371.05,43,5
b7ec01c7-f1b4-4b28-abfd-cc70d54597e4,31250-55033-Hea01,Clutch Disc Assembly Transfer Input Heavy Duty 7L,Genuine Disc - Genuine Toyota / Transfer Input Heavy Duty - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,transfer input",Genuine Toyota Japan,89.31,254.53,57,5
61e6bce7-43c1-44f1-b229-d05abd450307,31250-55033-STD02,Clutch Disc Assembly Front Inner STD 7L,Genuine Disc - Genuine Toyota / Front Inner STD - 7L engine,"Land Cruiser 70/75/79 Series, Prado - 7L","clutch,genuine,japan,front inner",Genuine Toyota Japan,511.36,1457.38,60,5
75d1079d-d809-4d57-b80c-475d3b4b7707,31250-55033-0.203,Clutch Disc Assembly Front Outer 0.25 1HDT,Genuine Disc - Genuine Toyota / Front Outer 0.25 - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,front outer",Genuine Toyota Japan,730.82,2082.84,9,5
6426fe89-03b2-401b-b823-a96ae9de16ce,31250-55033-STD04,Clutch Disc Assembly Hub RH STD 1KD-FTV,Genuine Disc - Genuine Toyota / Hub RH STD - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,hub rh",Genuine Toyota Japan,344.13,980.77,45,5
e0430e55-9add-44d9-8dcc-28272e55fa46,31250-55033-0.205,Clutch Disc Assembly Rear 0.25 VDJ79,Genuine Disc - Genuine Toyota / Rear 0.25 - VDJ79 engine,"Land Cruiser 70/75/79 Series, Prado - VDJ79","clutch,genuine,japan,rear",Genuine Toyota Japan,767.92,2188.57,16,5
ff0c967f-78f4-4d2d-9703-e6ed9570d0c6,31250-55033-STD06,Clutch Disc Assembly Rear STD 1HDT,Genuine Disc - Genuine Toyota / Rear STD - 1HDT engine,"Land Cruiser 70/75/79 Series, Prado - 1HDT","clutch,genuine,japan,rear",Genuine Toyota Japan,1245.01,3548.28,25,5
e0676c4d-55d3-4c56-9f95-133f1facd381,31250-55033-Kit07,Clutch Disc Assembly Transfer Output Kit 1HZ,Genuine Disc - Genuine Toyota / Transfer Output Kit - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,transfer output",Genuine Toyota Japan,557.36,1588.48,6,5
940d2ff3-cfbb-4858-8f89-acabb344e2ff,31250-55033-0.208,Clutch Disc Assembly Hub LH 0.25 1HZ,Genuine Disc - Genuine Toyota / Hub LH 0.25 - 1HZ engine,"Land Cruiser 70/75/79 Series, Prado - 1HZ","clutch,genuine,japan,hub lh",Genuine Toyota Japan,795.83,2268.12,48,5
0c60e78f-bab0-4342-82cf-9aee50f556f2,31250-55033-Kit09,Clutch Disc Assembly Transfer Output Kit 5L-E,Genuine Disc - Genuine Toyota / Transfer Output Kit - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,transfer output",Genuine Toyota Japan,210.43,599.73,49,5
7b141fab-b083-4d1b-abb2-bedf179c3fc5,31250-55033-Hea10,Clutch Disc Assembly Transfer Output Heavy Duty 1KD-FTV,Genuine Disc - Genuine Toyota / Transfer Output Heavy Duty - 1KD-FTV engine,"Land Cruiser 70/75/79 Series, Prado - 1KD-FTV","clutch,genuine,japan,transfer output",Genuine Toyota Japan,142.1,404.99,54,5
47c049fd-5bbe-4f08-8032-0feba43089e2,31250-55033-0.211,Clutch Disc Assembly Front Outer 0.25 5L-E,Genuine Disc - Genuine Toyota / Front Outer 0.25 - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,front outer",Genuine Toyota Japan,1650.59,4704.18,18,5
019ae746-1c1e-4f73-ba84-7fdb8021675c,31250-55033-0.512,Clutch Disc Assembly Hub LH 0.50 5L-E,Genuine Disc - Genuine Toyota / Hub LH 0.50 - 5L-E engine,"Land Cruiser 70/75/79 Series, Prado - 5L-E","clutch,genuine,japan,hub lh",Genuine Toyota Japan,1615.54,4604.29,9,5
